"cell_id","distribution","truth","n_group1","n_group2","n_total","missing_rate","df","method","n","rejected","rejection_rate","ci_lower","ci_upper"
33,"normal","null",200,140,340,0.3,5,"score_sandwich",100,5,0.05,0.021543679154368,0.111750469231919
33,"normal","null",200,140,340,0.3,5,"score_sb",100,6,0.06,0.0277861239631882,0.124768154458959
33,"normal","null",200,140,340,0.3,5,"score_ss",100,6,0.06,0.0277861239631882,0.124768154458959
34,"pl","null",200,140,340,0.3,5,"flip_basic",98,0,0,0,0.0377199901216805
34,"pl","null",200,140,340,0.3,5,"flip_effective",98,7,0.0714285714285714,0.0350284535980609,0.140160109363379
34,"pl","null",200,140,340,0.3,5,"flip_standardized",98,7,0.0714285714285714,0.0350284535980609,0.140160109363379
34,"pl","null",200,140,340,0.3,5,"nested_all_ml",98,11,0.112244897959184,0.0638426994588576,0.189899333696731
34,"pl","null",200,140,340,0.3,5,"nested_mv_ml",98,11,0.112244897959184,0.0638426994588576,0.189899333696731
34,"pl","null",200,140,340,0.3,5,"nested_peba4_ml",98,12,0.122448979591837,0.0714520024210943,0.201928398283032
34,"pl","null",200,140,340,0.3,5,"nested_sb_ml",98,12,0.122448979591837,0.0714520024210943,0.201928398283032
34,"pl","null",200,140,340,0.3,5,"nested_ss_ml",98,11,0.112244897959184,0.0638426994588576,0.189899333696731
34,"pl","null",200,140,340,0.3,5,"nested_std_ml",98,81,0.826530612244898,0.739649079849607,0.888778681703581
34,"pl","null",200,140,340,0.3,5,"score_all",98,4,0.0408163265306122,0.0159852491794764,0.100288211136353
34,"pl","null",200,140,340,0.3,5,"score_chisq",98,79,0.806122448979592,0.716931756201491,0.872219270254623
34,"pl","null",200,140,340,0.3,5,"score_mv",98,4,0.0408163265306122,0.0159852491794764,0.100288211136353
34,"pl","null",200,140,340,0.3,5,"score_peba4",98,7,0.0714285714285714,0.0350284535980609,0.140160109363379
34,"pl","null",200,140,340,0.3,5,"score_sandwich",98,4,0.0408163265306122,0.0159852491794764,0.100288211136353
34,"pl","null",200,140,340,0.3,5,"score_sb",98,7,0.0714285714285714,0.0350284535980609,0.140160109363379
34,"pl","null",200,140,340,0.3,5,"score_ss",98,4,0.0408163265306122,0.0159852491794764,0.100288211136353
35,"normal","power",200,140,340,0.3,5,"flip_basic",100,42,0.42,0.327983826743548,0.51793513296957
35,"normal","power",200,140,340,0.3,5,"flip_effective",100,59,0.59,0.492014300534108,0.681326869788635
35,"normal","power",200,140,340,0.3,5,"flip_standardized",100,57,0.57,0.472153895492123,0.662667014758899
35,"normal","power",200,140,340,0.3,5,"nested_all_ml",100,62,0.62,0.522097552955111,0.709024007475212
35,"normal","power",200,140,340,0.3,5,"nested_mv_ml",100,62,0.62,0.522097552955111,0.709024007475212
35,"normal","power",200,140,340,0.3,5,"nested_peba4_ml",100,63,0.63,0.532205295809429,0.718176394656755
35,"normal","power",200,140,340,0.3,5,"nested_sb_ml",100,64,0.64,0.542354024516087,0.727287795985957
35,"normal","power",200,140,340,0.3,5,"nested_ss_ml",100,62,0.62,0.522097552955111,0.709024007475212
35,"normal","power",200,140,340,0.3,5,"nested_std_ml",100,67,0.67,0.573053437950905,0.754368772658719
35,"normal","power",200,140,340,0.3,5,"score_all",100,63,0.63,0.532205295809429,0.718176394656755
35,"normal","power",200,140,340,0.3,5,"score_chisq",100,65,0.65,0.55254443296888,0.736357517569025
35,"normal","power",200,140,340,0.3,5,"score_mv",100,63,0.63,0.532205295809429,0.718176394656755
35,"normal","power",200,140,340,0.3,5,"score_peba4",100,64,0.64,0.542354024516087,0.727287795985957
35,"normal","power",200,140,340,0.3,5,"score_sandwich",100,62,0.62,0.522097552955111,0.709024007475212
35,"normal","power",200,140,340,0.3,5,"score_sb",100,66,0.66,0.562777288547246,0.745384792026518
35,"normal","power",200,140,340,0.3,5,"score_ss",100,63,0.63,0.532205295809429,0.718176394656755
36,"pl","power",200,140,340,0.3,5,"flip_basic",99,0,0,0,0.0373532120678272
36,"pl","power",200,140,340,0.3,5,"flip_effective",99,10,0.101010101010101,0.055796675028805,0.176030635611178
36,"pl","power",200,140,340,0.3,5,"flip_standardized",99,10,0.101010101010101,0.055796675028805,0.176030635611178
36,"pl","power",200,140,340,0.3,5,"nested_all_ml",96,19,0.197916666666667,0.130527331537471,0.288551669459874
36,"pl","power",200,140,340,0.3,5,"nested_mv_ml",96,19,0.197916666666667,0.130527331537471,0.288551669459874
36,"pl","power",200,140,340,0.3,5,"nested_peba4_ml",96,21,0.21875,0.147763450808776,0.311379067361167
36,"pl","power",200,140,340,0.3,5,"nested_sb_ml",96,21,0.21875,0.147763450808776,0.311379067361167
36,"pl","power",200,140,340,0.3,5,"nested_ss_ml",96,20,0.208333333333333,0.139108289058785,0.300002470524859
36,"pl","power",200,140,340,0.3,5,"nested_std_ml",96,92,0.958333333333333,0.897718085333419,0.983679292463712
36,"pl","power",200,140,340,0.3,5,"score_all",99,4,0.0404040404040404,0.0158226389941476,0.0993202125025421
36,"pl","power",200,140,340,0.3,5,"score_chisq",99,93,0.939393939393939,0.874032126235101,0.971930202553778
36,"pl","power",200,140,340,0.3,5,"score_mv",99,4,0.0404040404040404,0.0158226389941476,0.0993202125025421
36,"pl","power",200,140,340,0.3,5,"score_peba4",99,6,0.0606060606060606,0.0280697974462215,0.125967873764899
36,"pl","power",200,140,340,0.3,5,"score_sandwich",99,4,0.0404040404040404,0.0158226389941476,0.0993202125025421
36,"pl","power",200,140,340,0.3,5,"score_sb",99,7,0.0707070707070707,0.0346702302832347,0.138814850785102
36,"pl","power",200,140,340,0.3,5,"score_ss",99,4,0.0404040404040404,0.0158226389941476,0.0993202125025421
